CustomerID,Total_Revenue,Total_Orders,Total_Units,First_Purchase,Last_Purchase,AOV,Revenue_Rank,Cumulative_Revenue,Cumulative_Revenue_%,Customer_%
15998.0,3080.22,5,2032,2010-12-12 13:32:00,2011-11-03 12:45:00,616.044,539,5813497.680999998,65.41421215973499,12.42221710071445
18272.0,3078.58,6,2050,2011-04-07 09:35:00,2011-12-07 12:43:00,513.0966666666667,540,5816576.260999998,65.44885273178319,12.445263885687947
12910.0,3075.04,8,1692,2011-04-12 10:01:00,2011-11-16 14:28:00,384.38,541,5819651.300999998,65.48345347130305,12.468310670661442
13631.0,3070.42,11,467,2011-03-17 17:13:00,2011-09-01 09:57:00,279.1290909090909,542,5822721.720999998,65.51800222599783,12.491357455634938
16940.0,3049.88,3,2169,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.6266666666667,543,5825771.600999998,65.5523198620113,12.514404240608435
16393.0,3040.96,13,1573,2010-12-05 13:10:00,2011-12-07 12:51:00,233.92000000000002,544,5828812.560999998,65.5865371290551,12.53745102558193
16326.0,3039.2200000000003,14,682,2011-01-09 12:01:00,2011-12-04 10:11:00,217.08714285714288,545,5831851.780999998,65.62073481739853,12.560497810555427
17799.0,3039.17,10,1753,2010-12-13 13:10:00,2011-11-17 15:16:00,303.91700000000003,546,5834890.950999998,65.65493194313564,12.583544595528922
16905.0,3037.6,7,1381,2010-12-03 10:43:00,2011-12-04 14:01:00,433.9428571428571,547,5837928.550999997,65.68911140303389,12.606591380502419
16709.0,3029.87,5,851,2011-03-03 10:55:00,2011-09-16 10:56:00,605.9739999999999,548,5840958.420999997,65.7232038839932,12.629638165475916
12598.0,3023.08,8,1964,2011-02-28 11:58:00,2011-11-30 12:18:00,377.885,549,5843981.500999997,65.75721996301257,12.65268495044941
12395.0,3018.63,12,2118,2010-12-03 16:35:00,2011-11-20 15:21:00,251.5525,550,5847000.130999997,65.79118597006837,12.675731735422909
18094.0,3017.3,7,2518,2011-02-21 08:50:00,2011-09-19 09:28:00,431.04285714285714,551,5850017.430999997,65.82513701179573,12.698778520396406
14456.0,3017.28,9,2885,2011-07-20 13:06:00,2011-12-04 13:59:00,335.25333333333333,552,5853034.710999997,65.85908782848057,12.721825305369903
12754.0,3010.74,3,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,1003.5799999999999,553,5856045.450999998,65.89296505625714,12.744872090343398
15521.0,3000.2,8,1836,2011-03-30 09:15:00,2011-10-30 13:42:00,375.025,554,5859045.650999998,65.92672368661887,12.767918875316894
17659.0,2999.46,12,1525,2010-12-02 16:46:00,2011-11-22 13:29:00,249.955,555,5862045.110999998,65.96047399040688,12.790965660290391
17504.0,2997.0299999999997,9,1664,2011-01-21 11:09:00,2011-05-17 12:59:00,333.00333333333333,556,5865042.140999998,65.99419695152714,12.814012445263886
12670.0,2996.05,5,1397,2011-04-21 10:16:00,2011-11-29 15:23:00,599.21,557,5868038.190999998,66.02790888556329,12.837059230237383
14307.0,2995.72,6,2058,2010-12-01 11:41:00,2011-09-12 09:38:00,499.28666666666663,558,5871033.9109999975,66.06161710639765,12.860106015210878
15687.0,2993.1,9,1310,2011-01-13 15:13:00,2011-12-01 08:33:00,332.56666666666666,559,5874027.010999997,66.09529584666018,12.883152800184375
14639.0,2984.49,6,1431,2010-12-13 13:50:00,2011-10-18 15:06:00,497.41499999999996,560,5877011.500999997,66.1288777061123,12.906199585157871
14032.0,2975.59,11,2032,2010-12-08 10:53:00,2011-12-07 15:23:00,270.5081818181818,561,5879987.090999997,66.16235942163729,12.929246370131366
15854.0,2969.12,12,926,2010-12-13 11:47:00,2011-12-05 13:39:00,247.42666666666665,562,5882956.210999997,66.19576833590288,12.952293155104863
16497.0,2965.69,6,1396,2011-01-10 13:20:00,2011-10-21 10:55:00,494.2816666666667,563,5885921.900999998,66.22913865537407,12.97533994007836
17924.0,2962.5,7,1160,2010-12-01 10:51:00,2011-11-28 09:11:00,423.2142857142857,564,5888884.400999998,66.26247308056126,12.998386725051855
16686.0,2959.88,7,1977,2010-12-19 14:41:00,2011-10-23 13:49:00,422.84000000000003,565,5891844.280999998,66.29577802517666,13.021433510025352
14868.0,2953.59,8,1405,2011-04-20 13:36:00,2011-12-06 14:49:00,369.19875,566,5894797.8709999975,66.32901219391543,13.044480294998847
12916.0,2944.95,4,1083,2011-01-23 10:43:00,2011-07-24 10:35:00,736.2375,567,5897742.820999998,66.36214914428,13.067527079972344
17444.0,2940.04,3,2119,2011-06-20 09:04:00,2011-07-15 12:05:00,980.0133333333333,568,5900682.860999998,66.39523084670273,13.09057386494584
16316.0,2938.91,8,1484,2010-12-16 14:26:00,2011-10-06 13:48:00,367.36375,569,5903621.770999998,66.42829983422236,13.113620649919335
17512.0,2924.9900000000002,10,2753,2011-02-11 12:22:00,2011-11-11 12:11:00,292.499,570,5906546.760999998,66.46121219213909,13.136667434892832
15606.0,2920.16,9,892,2011-01-19 12:07:00,2011-10-09 15:47:00,324.4622222222222,571,5909466.920999998,66.49407020228412,13.159714219866329
12906.0,2919.81,5,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,583.962,572,5912386.730999998,66.52692427418481,13.182761004839824
14112.0,2915.15,7,1651,2011-03-09 11:28:00,2011-11-17 12:30:00,416.45,573,5915301.880999998,66.55972591117533,13.20580778981332
12438.0,2906.85,2,1180,2011-07-22 13:29:00,2011-11-25 13:28:00,1453.425,574,5918208.730999998,66.59243415551471,13.228854574786816
13451.0,2898.2599999999998,5,2128,2011-01-09 15:35:00,2011-11-13 15:58:00,579.6519999999999,575,5921106.990999998,66.6250457440862,13.251901359760312
17644.0,2895.64,11,1793,2011-03-24 09:44:00,2011-12-08 13:43:00,263.24,576,5924002.630999997,66.65762785208587,13.27494814473381
18144.0,2888.75,12,1343,2010-12-01 13:45:00,2011-12-02 12:46:00,240.72916666666666,577,5926891.380999997,66.69013243293296,13.297994929707304
12408.0,2888.55,5,1409,2011-03-24 14:46:00,2011-11-07 12:27:00,577.71,578,5929779.930999997,66.72263476335472,13.321041714680801
13735.0,2883.54,4,1128,2011-04-19 13:49:00,2011-11-15 11:14:00,720.885,579,5932663.470999997,66.75508072062199,13.344088499654298
16633.0,2883.1,6,1138,2011-04-19 14:36:00,2011-11-22 13:41:00,480.51666666666665,580,5935546.570999997,66.78752172695353,13.367135284627796
14251.0,2879.7000000000003,5,1674,2011-10-13 12:46:00,2011-12-08 08:32:00,575.94,581,5938426.270999997,66.81992447605447,13.390182069601291
17728.0,2876.01,3,1469,2011-09-14 11:39:00,2011-12-06 08:52:00,958.6700000000001,582,5941302.280999997,66.8522857048081,13.413228854574788
14005.0,2874.72,5,2478,2011-05-08 10:33:00,2011-11-30 12:41:00,574.944,583,5944177.000999996,66.88463241831835,13.436275639548285
15628.0,2870.2400000000002,9,1894,2010-12-08 09:51:00,2011-12-05 10:24:00,318.91555555555556,584,5947047.240999997,66.91692872230124,13.45932242452178
13901.0,2867.2,5,1739,2011-01-25 09:01:00,2011-09-28 14:48:00,573.4399999999999,585,5949914.440999997,66.94919081981911,13.482369209495277
12685.0,2863.08,6,1523,2011-09-07 10:28:00,2011-11-11 13:46:00,477.18,586,5952777.520999997,66.98140655857522,13.505415994468773
14530.0,2862.11,6,1395,2011-02-16 10:47:00,2011-11-14 10:38:00,477.0183333333334,587,5955639.630999997,67.01361138276847,13.528462779442268
18145.0,2861.55,4,2625,2011-01-31 12:10:00,2011-11-27 11:22:00,715.3875,588,5958501.180999997,67.04580990577081,13.551509564415765
14535.0,2854.84,3,1824,2011-04-05 12:50:00,2011-10-10 15:39:00,951.6133333333333,589,5961356.020999997,67.07793292700335,13.57455634938926
14711.0,2839.62,11,966,2011-03-22 13:32:00,2011-11-29 14:58:00,258.1472727272727,590,5964195.640999997,67.10988469086836,13.597603134362757
14852.0,2836.69,6,1747,2011-04-01 13:22:00,2011-10-12 13:20:00,472.7816666666667,591,5967032.330999997,67.14180348600229,13.620649919336254
14842.0,2824.69,4,1166,2011-02-04 15:32:00,2011-10-27 12:37:00,706.1725,592,5969857.020999998,67.17358725561647,13.643696704309749
16928.0,2814.7,17,2092,2010-12-01 15:21:00,2011-09-20 15:10:00,165.5705882352941,593,5972671.720999998,67.20525861648547,13.666743489283245
16871.0,2812.34,6,1253,2011-03-14 10:31:00,2011-11-17 19:27:00,468.72333333333336,594,5975484.060999998,67.23690342233557,13.68979027425674
12356.0,2811.43,3,1591,2011-01-18 09:50:00,2011-11-17 08:40:00,937.1433333333333,595,5978295.490999998,67.26853798875044,13.712837059230237
18230.0,2810.2000000000003,7,1316,2011-02-10 13:06:00,2011-11-30 13:22:00,401.4571428571429,596,5981105.690999998,67.30015871504952,13.735883844203734
17596.0,2806.69,7,4376,2010-12-06 12:34:00,2011-11-16 14:11:00,400.9557142857143,597,5983912.380999998,67.33173994638409,13.758930629177229
14572.0,2804.54,7,1420,2011-01-19 17:23:00,2011-12-06 14:40:00,400.6485714285714,598,5986716.920999998,67.36329698564636,13.781977414150726
16081.0,2799.42,5,1473,2010-12-08 11:16:00,2011-10-14 13:06:00,559.884,599,5989516.340999998,67.3947964140202,13.805024199124222
13769.0,2796.51,10,1163,2010-12-07 13:28:00,2011-12-07 15:08:00,279.651,600,5992312.850999998,67.42626309870552,13.828070984097717
14903.0,2795.33,5,1531,2011-03-06 11:50:00,2011-11-18 16:07:00,559.066,601,5995108.180999998,67.4577165058814,13.851117769071214
12578.0,2794.51,2,1196,2011-01-13 15:34:00,2011-11-18 13:30:00,1397.255,602,5997902.690999998,67.48916068631341,13.874164554044711
12758.0,2791.59,2,2135,2011-03-08 12:05:00,2011-08-15 10:22:00,1395.795,603,6000694.280999998,67.52057201053563,13.897211339018206
17739.0,2791.35,7,861,2010-12-14 14:26:00,2011-11-28 09:12:00,398.7642857142857,604,6003485.630999997,67.55198063424744,13.920258123991703
14626.0,2791.27,4,1403,2011-04-20 13:18:00,2011-11-16 10:37:00,697.8175,605,6006276.900999997,67.58338835778913,13.943304908965198
16764.0,2790.9500000000003,13,1253,2011-07-19 17:17:00,2011-12-06 11:41:00,214.68846153846155,606,6009067.850999997,67.6147924806503,13.966351693938694
17213.0,2781.23,7,1176,2010-12-08 13:03:00,2011-10-30 14:53:00,397.31857142857143,607,6011849.080999997,67.64608723284047,13.989398478912191
12388.0,2780.66,6,1462,2011-01-17 11:12:00,2011-11-24 12:30:00,463.4433333333333,608,6014629.740999998,67.67737557131845,14.012445263885686
15984.0,2780.63,10,1815,2010-12-06 13:21:00,2011-12-07 12:16:00,278.063,609,6017410.3709999975,67.70866357223262,14.035492048859183
14121.0,2780.15,4,2082,2011-10-11 10:39:00,2011-12-06 12:19:00,695.0375,610,6020190.520999998,67.73994617212603,14.058538833832682
15993.0,2777.67,7,2037,2011-10-26 16:21:00,2011-12-01 10:45:00,396.81,611,6022968.190999998,67.77120086674535,14.081585618806178
13870.0,2770.94,8,1325,2011-02-25 09:09:00,2011-12-07 13:23:00,346.3675,612,6025739.130999998,67.80237983455233,14.104632403779673
15114.0,2760.56,10,3096,2011-02-11 08:45:00,2011-11-09 15:05:00,276.056,613,6028499.690999998,67.83344200528474,14.12767918875317
13971.0,2758.26,8,1844,2011-02-27 12:27:00,2011-11-21 12:06:00,344.7825,614,6031257.950999998,67.86447829612585,14.150725973726667
13230.0,2755.63,14,1638,2010-12-09 19:28:00,2011-12-05 16:03:00,196.8307142857143,615,6034013.580999997,67.89548499387391,14.173772758700162
15321.0,2748.31,3,1181,2011-02-21 11:10:00,2011-09-30 09:40:00,916.1033333333334,616,6036761.890999997,67.9264093260549,14.196819543673659
17084.0,2747.9900000000002,2,1702,2011-11-04 14:49:00,2011-11-04 14:54:00,1373.9950000000001,617,6039509.880999997,67.95733005755538,14.219866328647154
12669.0,2744.0299999999997,3,1115,2011-03-28 10:15:00,2011-07-12 09:54:00,914.6766666666666,618,6042253.9109999975,67.98820623063433,14.24291311362065
13174.0,2742.82,3,1352,2010-12-05 16:24:00,2011-11-23 14:35:00,914.2733333333334,619,6044996.730999998,68.01906878864006,14.265959898594147
14854.0,2740.03,7,1820,2011-03-10 12:22:00,2011-09-22 17:00:00,391.4328571428572,620,6047736.760999998,68.04989995321243,14.289006683567642
16003.0,2735.37,5,1185,2010-12-15 12:09:00,2011-11-10 09:57:00,547.074,621,6050472.130999998,68.08067868287463,14.312053468541139
12840.0,2726.77,4,1511,2011-04-27 12:21:00,2011-07-19 09:29:00,681.6925,622,6053198.900999998,68.1113606442477,14.335100253514636
15673.0,2726.23,4,1451,2011-01-16 16:25:00,2011-09-12 16:12:00,681.5575,623,6055925.130999998,68.14203652947238,14.35814703848813
12380.0,2724.81,4,1127,2011-06-07 09:49:00,2011-11-18 11:27:00,681.2025,624,6058649.940999998,68.1726964366772,14.381193823461627
17838.0,2720.8,5,1831,2010-12-02 15:55:00,2011-11-13 11:20:00,544.1600000000001,625,6061370.740999998,68.20331122285418,14.404240608435122
14125.0,2720.63,3,1628,2011-09-22 15:40:00,2011-11-29 12:47:00,906.8766666666667,626,6064091.3709999975,68.23392409616963,14.42728739340862
14808.0,2718.6,8,2120,2011-06-20 12:53:00,2011-10-31 12:21:00,339.825,627,6066809.970999997,68.264514127668,14.450334178382116
15356.0,2718.03,10,1643,2010-12-06 14:05:00,2011-11-08 13:11:00,271.803,628,6069528.000999997,68.29509774545417,14.473380963355611
12708.0,2712.91,10,1307,2010-12-06 10:43:00,2011-11-10 09:52:00,271.291,629,6072240.9109999975,68.32562375235193,14.496427748329108
16938.0,2711.6800000000003,4,2533,2011-02-04 09:34:00,2011-12-01 10:20:00,677.9200000000001,630,6074952.590999997,68.35613591913389,14.519474533302605
15696.0,2711.11,8,1015,2011-01-17 11:24:00,2011-11-06 14:02:00,338.88875,631,6077663.700999998,68.38664167220368,14.5425213182761
17069.0,2709.7000000000003,9,1506,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778,632,6080373.400999998,68.41713155977492,14.565568103249596
13285.0,2709.12,4,2051,2011-02-22 17:13:00,2011-11-16 13:19:00,677.28,633,6083082.520999998,68.44761492111267,14.588614888223091
15796.0,2708.61,8,860,2011-02-10 15:40:00,2011-12-08 19:55:00,338.57625,634,6085791.130999998,68.47809254386586,14.611661673196588
13654.0,2707.33,6,2182,2011-03-11 12:54:00,2011-10-27 16:24:00,451.22166666666664,635,6088498.460999998,68.50855576389692,14.634708458170085
14107.0,2703.23,7,1793,2010-12-10 13:29:00,2011-10-19 12:12:00,386.17571428571426,636,6091201.690999999,68.53897285020875,14.65775524314358
14732.0,2702.4900000000002,8,1405,2011-01-04 14:40:00,2011-12-01 14:34:00,337.81125000000003,637,6093904.180999999,68.56938160994687,14.680802028117077
17386.0,2686.42,6,1902,2011-06-27 12:11:00,2011-12-02 11:28:00,447.7366666666667,638,6096590.600999999,68.59960954800978,14.703848813090573
12625.0,2683.82,2,1612,2011-01-24 13:27:00,2011-05-12 09:54:00,1341.91,639,6099274.420999999,68.6298082305434,14.726895598064072
13883.0,2674.48,5,1436,2011-03-31 17:17:00,2011-11-29 10:45:00,534.896,640,6101948.901,68.65990181821418,14.749942383037567
18097.0,2662.4,6,1662,2010-12-20 14:49:00,2011-12-02 11:16:00,443.73333333333335,641,6104611.301,68.68985948019508,14.772989168011064
14713.0,2662.2,11,1613,2010-12-09 18:58:00,2011-11-30 16:26:00,242.0181818181818,642,6107273.501,68.71981489175064,14.79603595298456
12360.0,2662.06,3,1165,2011-05-23 09:43:00,2011-10-18 15:22:00,887.3533333333334,643,6109935.561,68.74976872800846,14.819082737958055
14439.0,2661.24,1,526,2011-01-24 11:39:00,2011-01-24 11:39:00,2661.24,644,6112596.801,68.77971333752244,14.842129522931552
15671.0,2657.13,7,1699,2011-03-14 09:37:00,2011-11-21 12:43:00,379.59000000000003,645,6115253.931,68.80961170079591,14.865176307905049
12721.0,2656.13,6,1959,2010-12-20 11:38:00,2011-11-08 12:13:00,442.68833333333333,646,6117910.061,68.83949881194273,14.888223092878544
13851.0,2651.46,3,1705,2011-02-24 17:18:00,2011-09-05 12:36:00,883.82,647,6120561.521,68.86933337565812,14.91126987785204
16618.0,2647.59,5,1363,2011-01-21 11:55:00,2011-11-08 13:52:00,529.518,648,6123209.111,68.89912439364339,14.934316662825536
13658.0,2639.17,5,1019,2011-05-19 17:15:00,2011-11-30 10:13:00,527.8340000000001,649,6125848.2809999995,68.9288206687223,14.957363447799032
17655.0,2638.94,7,1116,2010-12-08 16:45:00,2011-11-29 11:34:00,376.99142857142857,650,6128487.221,68.9585143558121,14.98041023277253
13771.0,2634.45,4,1477,2011-04-06 15:47:00,2011-10-06 14:18:00,658.6125,651,6131121.671,68.98815752085325,15.003457017746024
12520.0,2634.26,5,1439,2011-03-11 11:35:00,2011-09-21 15:23:00,526.8520000000001,652,6133755.931,69.01779854799032,15.026503802719521
17402.0,2633.85,13,701,2010-12-05 13:53:00,2011-12-05 10:15:00,202.60384615384615,653,6136389.7809999995,69.04743496175549,15.049550587693016
18260.0,2628.35,6,1475,2010-12-16 18:23:00,2011-06-20 12:37:00,438.05833333333334,654,6139018.130999999,69.07700948882409,15.072597372666513
15752.0,2626.6,7,1960,2010-12-02 09:43:00,2011-10-31 11:37:00,375.2285714285714,655,6141644.730999999,69.10656432467106,15.09564415764001
13422.0,2626.3,1,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,2626.3,656,6144271.030999999,69.13611578488005,15.118690942613505
13644.0,2624.26,4,2067,2011-08-26 11:53:00,2011-11-23 14:07:00,656.065,657,6146895.290999998,69.16564429075068,15.141737727587001
17346.0,2622.88,15,1617,2010-12-01 14:34:00,2011-12-06 12:18:00,174.85866666666666,658,6149518.170999998,69.19515726868653,15.164784512560498
18210.0,2621.38,6,1398,2011-03-17 16:58:00,2011-12-08 11:02:00,436.8966666666667,659,6152139.550999998,69.22465336843243,15.187831297533993
16255.0,2619.91,8,1767,2010-12-09 14:25:00,2011-11-23 12:40:00,327.48875,660,6154759.460999998,69.25413292755215,15.21087808250749
14262.0,2618.23,8,1645,2011-04-13 12:23:00,2011-12-01 14:17:00,327.27875,661,6157377.690999999,69.28359358309912,15.233924867480987
13021.0,2616.38,9,1352,2010-12-16 10:12:00,2011-12-05 16:37:00,290.7088888888889,662,6159994.070999999,69.31303342221177,15.256971652454482
15782.0,2614.7400000000002,3,864,2011-09-11 14:29:00,2011-11-30 10:49:00,871.58,663,6162608.810999999,69.34245480783675,15.280018437427978
14397.0,2612.96,19,1890,2011-05-10 12:25:00,2011-12-07 09:22:00,137.52421052631578,664,6165221.770999999,69.37185616467629,15.303065222401473
18075.0,2611.75,10,1464,2010-12-14 10:48:00,2011-11-16 15:21:00,261.175,665,6167833.520999999,69.40124390644257,15.32611200737497
12836.0,2610.36,4,1062,2011-02-01 11:19:00,2011-10-11 15:10:00,652.59,666,6170443.880999999,69.43061600775285,15.349158792348467
12726.0,2609.1,7,3143,2010-12-17 12:56:00,2011-11-11 13:35:00,372.7285714285714,667,6173052.980999999,69.45997393138353,15.372205577321962
13136.0,2607.61,5,1328,2011-05-11 12:47:00,2011-10-14 13:41:00,521.522,668,6175660.590999999,69.48931508934551,15.395252362295459
13983.0,2603.43,12,1183,2010-12-08 10:38:00,2011-11-10 11:06:00,216.9525,669,6178264.020999999,69.51860921341812,15.418299147268957
17317.0,2600.34,3,1146,2011-09-11 12:45:00,2011-10-24 17:19:00,866.7800000000001,670,6180864.360999999,69.54786856841937,15.441345932242454
17965.0,2599.19,14,1532,2010-12-05 15:54:00,2011-11-02 09:31:00,185.65642857142856,671,6183463.550999999,69.57711498347501,15.464392717215949
12600.0,2599.04,10,774,2010-12-03 12:57:00,2011-11-11 10:29:00,259.904,672,6186062.590999999,69.60635971071166,15.487439502189446
14408.0,2599.03,7,1610,2011-03-20 14:41:00,2011-11-29 11:41:00,371.29,673,6188661.620999999,69.63560432542701,15.510486287162943
13895.0,2593.07,4,1365,2011-06-28 10:17:00,2011-11-11 16:57:00,648.2675,674,6191254.691,69.66478187746758,15.533533072136438
16919.0,2592.25,11,1403,2010-12-06 12:52:00,2011-07-06 13:35:00,235.6590909090909,675,6193846.941,69.69395020276428,15.556579857109934
16241.0,2590.31,13,1443,2010-12-05 11:04:00,2011-11-30 11:08:00,199.2546153846154,676,6196437.250999999,69.72309669893531,15.57962664208343
14243.0,2588.77,10,1221,2010-12-09 08:34:00,2011-12-01 11:12:00,258.877,677,6199026.020999999,69.75222586683128,15.602673427056926
13804.0,2588.39,7,1462,2011-02-23 09:09:00,2011-11-09 12:32:00,369.77,678,6201614.410999998,69.78135075891913,15.625720212030423
18077.0,2584.41,11,1839,2010-12-08 10:21:00,2011-12-01 13:32:00,234.94636363636363,679,6204198.820999999,69.81043086754293,15.648766997003918
13911.0,2580.91,9,2731,2011-02-04 14:46:00,2011-10-13 15:43:00,286.7677777777778,680,6206779.730999999,69.83947159372349,15.671813781977415
14546.0,2573.93,5,1313,2011-04-05 12:37:00,2011-12-04 13:00:00,514.786,681,6209353.660999998,69.86843378006006,15.694860566950911
