Description,Total_Revenue,Total_Quantity,Transaction_Count,Avg_Price,ASP,Product_Type
EASTER DECORATION HANGING BUNNY,595.85,1887,92,0.5661616161616162,0.31576576576576576,📦 Volume Driver
EASTER DECORATION NATURAL CHICK,363.55,536,64,0.7798571428571429,0.6782649253731343,📦 Volume Driver
EASTER DECORATION SITTING BUNNY,452.79999999999995,529,75,1.0614285714285714,0.8559546313799621,📦 Volume Driver
EASTER TIN BUCKET,946.93,408,41,2.684878048780488,2.320906862745098,⭐ Core Product
EASTER TIN BUNNY BOUQUET,2003.07,1203,158,1.9235,1.6650623441396508,⭐ Core Product
EASTER TIN CHICKS IN GARDEN,522.93,305,50,2.0107999999999997,1.7145245901639343,⚠️ Rationalization Candidate
EASTER TIN CHICKS PINK DAISY,1017.7699999999999,589,107,1.9718691588785044,1.7279626485568758,⭐ Core Product
EASTER TIN KEEPSAKE,1860.7799999999997,1126,136,1.9434306569343065,1.652557726465364,⭐ Core Product
EASTER TREE YELLOW BIRDS,929.44,131,63,8.020793650793651,7.0949618320610695,💎 Premium Product
EAU DE NIL LOVE BIRD CANDLE,452.86,429,46,1.218913043478261,1.0556177156177156,📦 Volume Driver
EAU DE NILE HEART SHAPE PHOTO FRAME,555.1199999999999,329,38,2.337105263157895,1.6872948328267474,⚠️ Rationalization Candidate
EAU DE NILE JEWELLED PHOTOFRAME,525.0,298,22,2.092,1.761744966442953,⚠️ Rationalization Candidate
EAU DE NILE JEWELLED T-LIGHT HOLDER,70.27,79,11,0.9918181818181818,0.8894936708860759,⚠️ Rationalization Candidate
ECONOMY HOLIDAY PURSE,41.53,30,17,1.7123529411764706,1.3843333333333334,⚠️ Rationalization Candidate
ECONOMY LUGGAGE TAG,246.84,158,62,1.63984375,1.5622784810126582,⚠️ Rationalization Candidate
EDWARDIAN DROP EARRINGS JET BLACK,90.2,24,20,3.7600000000000002,3.7583333333333333,⚠️ Rationalization Candidate
EDWARDIAN HEART PHOTO FRAME,709.5400000000001,160,44,5.090909090909091,4.4346250000000005,💎 Premium Product
EDWARDIAN PARASOL BLACK,16915.72,2931,383,7.411148825065275,5.771313544865234,⭐ Core Product
EDWARDIAN PARASOL NATURAL,23737.97,4077,540,7.8068265682656826,5.822411086583272,⭐ Core Product
EDWARDIAN PARASOL PINK,4767.400000000001,809,170,7.292470588235294,5.892954264524104,⭐ Core Product
EDWARDIAN PARASOL RED,10021.42,1710,326,7.003669724770643,5.860479532163743,⭐ Core Product
EDWARDIAN PHOTO FRAME,556.21,88,32,6.4440625,6.3205681818181825,⚠️ Rationalization Candidate
EGG CUP HENRIETTA HEN CREAM ,787.52,630,48,1.7454166666666666,1.250031746031746,⭐ Core Product
EGG CUP HENRIETTA HEN PINK,291.58,211,37,1.823157894736842,1.3818957345971563,⚠️ Rationalization Candidate
EGG CUP MILKMAID HEIDI,1156.93,881,83,1.769759036144578,1.313200908059024,⭐ Core Product
EGG CUP MILKMAID HELGA ,586.31,410,63,1.8453968253968254,1.4300243902439023,📦 Volume Driver
EGG CUP MILKMAID INGRID,841.31,644,76,1.7567105263157894,1.3063819875776397,⭐ Core Product
EGG CUP NATURAL CHICKEN,621.49,932,125,1.0416666666666667,0.6668347639484978,📦 Volume Driver
EGG FRYING PAN BLUE ,400.84000000000003,173,76,2.511578947368421,2.3169942196531794,⚠️ Rationalization Candidate
EGG FRYING PAN IVORY ,790.7800000000001,377,96,2.3288659793814435,2.097559681697613,⭐ Core Product
EGG FRYING PAN MINT ,388.75,180,69,2.287971014492754,2.1597222222222223,⚠️ Rationalization Candidate
EGG FRYING PAN PINK ,519.25,225,85,2.604418604651163,2.307777777777778,⚠️ Rationalization Candidate
EGG FRYING PAN RED ,915.4000000000001,431,109,2.3390825688073393,2.123897911832947,⭐ Core Product
EIGHT PIECE CREEPY CRAWLIE SET,7.5,6,3,1.25,1.25,⚠️ Rationalization Candidate
EIGHT PIECE DINOSAUR SET,185.18,125,35,1.6913513513513514,1.48144,⚠️ Rationalization Candidate
EIGHT PIECE SNAKE  SET,435.79,330,84,1.4801176470588235,1.3205757575757577,⚠️ Rationalization Candidate
ELEPHANT BIRTHDAY CARD ,474.78,1110,95,0.5482105263157895,0.4277297297297297,📦 Volume Driver
ELEPHANT CARNIVAL POUFFE,1299.83,63,47,21.961489361702128,20.63222222222222,💎 Premium Product
ELEPHANT CLIP W SUCTION CUP,6.72,16,4,0.42,0.42,⚠️ Rationalization Candidate
"ELEPHANT, BIRTHDAY CARD, ",945.46,2210,167,0.5207185628742514,0.42780995475113126,⭐ Core Product
ELVIS WALLHANGING / CURTAIN,69.84,52,8,1.5525,1.343076923076923,⚠️ Rationalization Candidate
EMBOSSED GLASS TEALIGHT HOLDER,3273.5,2546,211,1.5488151658767773,1.2857423409269442,⭐ Core Product
EMBOSSED HEART TRINKET BOX,547.27,246,48,2.623125,2.2246747967479674,⚠️ Rationalization Candidate
EMBROIDERED RIBBON REEL CLAIRE,792.31,224,24,4.484583333333333,3.537098214285714,💎 Premium Product
EMBROIDERED RIBBON REEL DAISY ,1164.98,579,71,2.3925,2.012055267702936,⭐ Core Product
EMBROIDERED RIBBON REEL EMILY ,1252.01,571,98,2.3309090909090906,2.192661996497373,⭐ Core Product
EMBROIDERED RIBBON REEL RACHEL ,980.41,361,44,3.0959090909090907,2.7158171745152355,⭐ Core Product
EMBROIDERED RIBBON REEL REBECCA ,996.38,334,63,3.4480952380952385,2.9831736526946107,💎 Premium Product
EMBROIDERED RIBBON REEL ROSIE,975.24,500,57,2.3164912280701753,1.95048,⭐ Core Product
EMBROIDERED RIBBON REEL RUBY ,600.55,167,32,3.9675,3.5961077844311373,⚠️ Rationalization Candidate
EMBROIDERED RIBBON REEL SALLY ,977.39,478,74,2.349189189189189,2.0447489539748953,⭐ Core Product
EMBROIDERED RIBBON REEL SOPHIE  ,1058.6,296,42,3.848181818181818,3.576351351351351,💎 Premium Product
EMBROIDERED RIBBON REEL SUSIE ,1114.26,566,70,2.306,1.9686572438162544,⭐ Core Product
EMERGENCY FIRST AID TIN ,1572.27,1088,245,1.9077551020408163,1.4451011029411764,⭐ Core Product
EMPIRE BIRTHDAY CARD,538.72,1206,146,0.5998639455782312,0.44669983416252074,📦 Volume Driver
EMPIRE DESIGN ROSETTE,3606.4199999999996,4244,28,1.227857142857143,0.8497690857681431,⭐ Core Product
EMPIRE GIFT WRAP,1373.5,3375,106,0.41792452830188676,0.40696296296296297,⭐ Core Product
EMPIRE TISSUE BOX,1030.1000000000001,1983,167,0.958502994011976,0.5194654563792235,⭐ Core Product
EMPIRE UNION JACK TV DINNER TRAY,2839.21,881,126,6.858015873015873,3.2227128263337117,⭐ Core Product
ENAMEL BLUE RIM BISCUIT BIN,530.49,103,44,5.912272727272727,5.1503883495145635,⚠️ Rationalization Candidate
ENAMEL BLUE RIM COFFEE CONTAINER,174.09,152,26,1.6965384615384616,1.1453289473684212,⚠️ Rationalization Candidate
ENAMEL BLUE RIM TEA CONTAINER,9.18,8,3,1.6766666666666667,1.1475,⚠️ Rationalization Candidate
ENAMEL BOWL PANTRY,30.0,24,2,1.25,1.25,⚠️ Rationalization Candidate
ENAMEL BREAD BIN CREAM,12358.33,873,454,15.894339207048457,14.156162657502863,⭐ Core Product
ENAMEL COLANDER CREAM,2346.1200000000003,461,167,5.685688622754491,5.089197396963124,⭐ Core Product
ENAMEL DINNER PLATE PANTRY,19.799999999999997,12,1,1.65,1.6499999999999997,⚠️ Rationalization Candidate
ENAMEL FIRE BUCKET CREAM,1854.76,253,116,8.068103448275862,7.3310671936758895,💎 Premium Product
ENAMEL FLOWER JUG CREAM,12647.26,2109,509,6.52853515625,5.996804172593646,⭐ Core Product
ENAMEL JUG PANTRY,30.0,8,2,3.75,3.75,⚠️ Rationalization Candidate
ENAMEL MEASURING JUG CREAM,5507.18,1262,376,4.848253968253968,4.3638510301109354,⭐ Core Product
ENAMEL MUG PANTRY,15.0,12,1,1.25,1.25,⚠️ Rationalization Candidate
ENAMEL PINK COFFEE CONTAINER,640.0899999999999,633,75,1.6557894736842105,1.0112006319115323,⭐ Core Product
ENAMEL PINK TEA CONTAINER,525.39,429,71,2.205277777777778,1.2246853146853147,📦 Volume Driver
ENAMEL WASH BOWL CREAM,2855.21,745,210,4.856777251184834,3.832496644295302,⭐ Core Product
ENAMEL WATERING CAN CREAM,3241.34,624,199,5.6481,5.194455128205129,⭐ Core Product
ENCHANTED BIRD COATHANGER 5 HOOK,3974.32,833,241,5.533209876543211,4.77109243697479,⭐ Core Product
ENCHANTED BIRD PLANT CAGE,640.72,186,48,4.039791666666667,3.444731182795699,💎 Premium Product
ENGLISH ROSE GARDEN SECATEURS,2048.66,2018,212,1.5555555555555556,1.015193260654113,⭐ Core Product
ENGLISH ROSE HOT WATER BOTTLE,7292.45,1605,375,5.359421052631578,4.543582554517134,⭐ Core Product
ENGLISH ROSE METAL WASTE BIN,59.0,20,11,2.95,2.95,⚠️ Rationalization Candidate
ENGLISH ROSE NOTEBOOK A6 SIZE,186.56,399,21,0.6776190476190477,0.4675689223057644,📦 Volume Driver
ENGLISH ROSE NOTEBOOK A7 SIZE,1420.96,3152,345,0.540458452722063,0.4508121827411168,⭐ Core Product
ENGLISH ROSE SCENTED HANGING FLOWER,665.2,548,114,1.8998260869565216,1.2138686131386862,⭐ Core Product
ENGLISH ROSE SCENTED HANGING HEART,17.0,4,2,4.25,4.25,⚠️ Rationalization Candidate
ENGLISH ROSE SMALL SCENTED FLOWER,197.43,213,45,1.1552173913043478,0.9269014084507042,⚠️ Rationalization Candidate
ENGLISH ROSE SPIRIT LEVEL ,964.38,978,118,1.7283898305084744,0.9860736196319019,⭐ Core Product
ENVELOPE 50 BLOSSOM IMAGES,600.29,1077,158,0.6770440251572326,0.557372330547818,📦 Volume Driver
ENVELOPE 50 CURIOUS IMAGES,26.17,49,10,0.6154545454545454,0.5340816326530613,⚠️ Rationalization Candidate
ENVELOPE 50 ROMANTIC IMAGES,13.58,16,8,0.8477777777777777,0.84875,⚠️ Rationalization Candidate
ESSENTIAL BALM 3.5g TIN IN ENVELOPE,395.61,5884,30,0.27483870967741936,0.06723487423521414,📦 Volume Driver
ETCHED GLASS COASTER,825.49,1618,71,0.8383561643835616,0.5101915945611867,⭐ Core Product
ETCHED GLASS STAR TREE DECORATION,1.25,1,1,1.25,1.25,⚠️ Rationalization Candidate
EUCALYPTUS & PINECONE  WREATH,1511.2600000000002,378,77,5.135454545454546,3.9980423280423287,⭐ Core Product
FAIRY CAKE BIRTHDAY CANDLE SET,1622.24,440,92,4.016630434782608,3.686909090909091,⭐ Core Product
FAIRY CAKE DESIGN UMBRELLA,1832.42,454,134,5.066865671641791,4.036167400881057,⭐ Core Product
FAIRY CAKE FLANNEL ASSORTED COLOUR,18056.280000000002,10241,262,2.3184790874524714,1.763136412459721,⭐ Core Product
FAIRY CAKE NOTEBOOK A5 SIZE,54.04,55,12,1.3225,0.9825454545454545,⚠️ Rationalization Candidate
FAIRY CAKES NOTEBOOK A6 SIZE,850.2,1348,156,0.8970700636942676,0.6307121661721069,⭐ Core Product
FAIRY CAKES NOTEBOOK A7 SIZE,892.19,2107,179,0.5567777777777778,0.42344091124822025,⭐ Core Product
FAIRY DREAMS INCENSE ,313.31,1264,101,0.3538613861386139,0.24787183544303798,📦 Volume Driver
FAIRY SOAP SOAP HOLDER,478.83,266,76,2.053421052631579,1.8001127819548872,⚠️ Rationalization Candidate
FAIRY TALE COTTAGE NIGHT LIGHT,1979.34,976,115,2.5624137931034485,2.0280122950819672,⭐ Core Product
FAIRY TALE COTTAGE NIGHTLIGHT,3626.45,2093,94,2.392736842105263,1.7326564739608217,⭐ Core Product
FAMILY ALBUM WHITE PICTURE FRAME,10345.76,1197,372,10.152849462365591,8.643074352548037,⭐ Core Product
FAMILY PHOTO FRAME CORNICE,8258.59,867,260,10.96038314176245,9.525478662053057,⭐ Core Product
FAN BLACK FRAME ,41.47,143,12,0.29,0.29,⚠️ Rationalization Candidate
"FANCY FONT BIRTHDAY CARD, ",2085.89,4922,323,0.509969040247678,0.42378911011783826,⭐ Core Product
FANCY FONTS BIRTHDAY WRAP,3409.0,8550,230,0.4182608695652174,0.3987134502923977,⭐ Core Product
FANNY'S REST STOPMETAL SIGN,1217.73,508,141,2.8935664335664337,2.3971062992125987,⭐ Core Product
FAUX FUR CHOCOLATE THROW,1474.74,87,49,18.740408163265304,16.951034482758622,💎 Premium Product
FAWN AND MUSHROOM GREETING CARD,62.06,128,19,0.6605263157894736,0.48484375,⚠️ Rationalization Candidate
FAWN BLUE HOT WATER BOTTLE,11443.87,3308,490,4.0975249500998006,3.4594528415961308,⭐ Core Product
FBA,0.0,160,1,0.0,0.0,⚠️ Rationalization Candidate
"FEATHER PEN,COAL BLACK",1406.56,2688,175,0.7219886363636363,0.5232738095238095,⭐ Core Product
"FEATHER PEN,HOT PINK",2000.06,3842,239,0.6593305439330543,0.520577824049974,⭐ Core Product
"FEATHER PEN,LIGHT PINK",1069.1399999999999,2059,149,0.6530666666666666,0.5192520641087907,⭐ Core Product
FELT EGG COSY BLUE RABBIT ,577.4399999999999,552,104,1.2758878504672895,1.046086956521739,📦 Volume Driver
FELT EGG COSY CHICKEN,950.4599999999999,1023,137,1.1047887323943661,0.929090909090909,⭐ Core Product
FELT EGG COSY LADYBIRD ,195.97,326,51,1.0479245283018868,0.6011349693251534,⚠️ Rationalization Candidate
FELT EGG COSY WHITE RABBIT ,544.7099999999999,579,107,1.1352727272727272,0.9407772020725387,📦 Volume Driver
FELT FARM ANIMAL CHICKEN,387.9,286,50,1.6088235294117645,1.3562937062937062,⚠️ Rationalization Candidate
FELT FARM ANIMAL HEN,332.84,481,44,1.0475555555555556,0.6919750519750519,📦 Volume Driver
FELT FARM ANIMAL RABBIT,743.89,912,77,1.325194805194805,0.8156688596491228,⭐ Core Product
FELT FARM ANIMAL SHEEP,280.42,373,42,1.0997727272727273,0.7517962466487936,📦 Volume Driver
FELT FARM ANIMAL WHITE BUNNY ,736.98,1561,96,1.0378571428571428,0.4721204356181935,⭐ Core Product
FELT TOADSTOOL  SMALL,602.63,629,77,1.185844155844156,0.9580763116057234,📦 Volume Driver
FELT TOADSTOOL LARGE,836.8000000000001,657,61,1.6237704918032787,1.273668188736682,⭐ Core Product
FELTCRAFT 6 FLOWER FRIENDS,12357.08,6070,547,2.455298372513562,2.0357627677100494,⭐ Core Product
FELTCRAFT BOY JEAN-PAUL KIT,1884.76,366,127,5.303149606299213,5.149617486338798,⭐ Core Product
FELTCRAFT BUTTERFLY HEARTS,8621.14,6226,481,1.6384444444444444,1.3846996466431094,⭐ Core Product
FELTCRAFT CHRISTMAS FAIRY,7890.25,1915,321,4.549082568807339,4.12023498694517,⭐ Core Product
FELTCRAFT CUSHION BUTTERFLY,10110.83,2759,348,4.278142857142857,3.664671982602392,⭐ Core Product
FELTCRAFT CUSHION OWL,12413.89,3373,470,4.162959830866807,3.6803705899792467,⭐ Core Product
FELTCRAFT CUSHION RABBIT,11204.97,3086,386,4.297686375321336,3.630904082955282,⭐ Core Product
FELTCRAFT DOLL EMILY,3953.4800000000005,1340,267,3.327977528089888,2.9503582089552243,⭐ Core Product
FELTCRAFT DOLL MARIA,564.9200000000001,196,48,3.0626530612244904,2.882244897959184,⚠️ Rationalization Candidate
FELTCRAFT DOLL MOLLY,12001.59,4509,331,3.2667267267267266,2.6616966067864274,⭐ Core Product
FELTCRAFT DOLL ROSIE,5007.35,1701,301,3.38049504950495,2.9437683715461493,⭐ Core Product
FELTCRAFT GIRL AMELIE KIT,5059.14,1007,275,5.402599277978339,5.023972194637538,⭐ Core Product
FELTCRAFT GIRL NICOLE KIT,3422.4,668,182,5.279782608695652,5.123353293413174,⭐ Core Product
FELTCRAFT HAIRBAND PINK AND BLUE,774.55,856,161,1.0627777777777776,0.9048481308411215,⭐ Core Product
FELTCRAFT HAIRBAND PINK AND PURPLE,789.78,873,150,1.0496078431372549,0.9046735395189003,⭐ Core Product
FELTCRAFT HAIRBAND RED AND BLUE,830.52,918,161,1.0437037037037036,0.9047058823529411,⭐ Core Product
FELTCRAFT HAIRBANDS PINK AND WHITE ,872.67,933,148,1.1069127516778523,0.9353376205787781,⭐ Core Product
FELTCRAFT PRINCESS CHARLOTTE DOLL,9216.16,2362,449,4.118048245614035,3.9018458933107536,⭐ Core Product
FELTCRAFT PRINCESS LOLA DOLL,7491.83,2001,413,4.061346153846154,3.7440429785107447,⭐ Core Product
FELTCRAFT PRINCESS OLIVIA DOLL,5801.47,1563,290,4.235924657534247,3.7117530390275113,⭐ Core Product
FENG SHUI PILLAR CANDLE,630.23,3317,65,0.19,0.19,📦 Volume Driver
FILIGREE DIAMANTE CHAIN,12.48,1,1,12.48,12.48,⚠️ Rationalization Candidate
FILIGREE DIAMANTE EARRINGS,55.02,13,9,4.224444444444445,4.2323076923076925,⚠️ Rationalization Candidate
FILIGREE HEART BIRD WHITE ,1960.0,1492,125,1.7907142857142857,1.3136729222520107,⭐ Core Product
FILIGREE HEART BUTTERFLY WHITE ,2070.06,1642,117,1.5737606837606837,1.260694275274056,⭐ Core Product
FILIGREE HEART DAISY WHITE,1596.67,1247,98,1.5736363636363635,1.2804089815557338,⭐ Core Product
FILIGRIS HEART WITH BUTTERFLY,4848.13,3903,212,1.4722374429223746,1.2421547527542915,⭐ Core Product
FINE SILVER NECKLACE W PASTEL FLOWE,95.35000000000001,17,7,7.192857142857143,5.608823529411765,⚠️ Rationalization Candidate
FINE WICKER HEART ,3301.73,2642,237,1.5268487394957984,1.2497085541256623,⭐ Core Product
FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6,3.7466666666666666,3.7466666666666666,⚠️ Rationalization Candidate
FIRE POLISHED GLASS BRACELET GREEN,78.69,21,9,3.743333333333333,3.747142857142857,⚠️ Rationalization Candidate
FIRE POLISHED GLASS BRACELET MONTAN,41.31,11,6,3.76,3.755454545454546,⚠️ Rationalization Candidate
FIRE POLISHED GLASS BRACELET RED,29.96,8,3,3.736666666666667,3.745,⚠️ Rationalization Candidate
FIRE POLISHED GLASS NECKL BRONZE,17.85,3,3,5.95,5.95,⚠️ Rationalization Candidate
FIRE POLISHED GLASS NECKL GOLD,5.95,1,1,5.95,5.95,⚠️ Rationalization Candidate
FIRE POLISHED GLASS NECKL GREEN,35.160000000000004,6,6,5.86,5.86,⚠️ Rationalization Candidate
FIRST AID TIN,3722.23,1161,166,3.5810119047619047,3.2060551248923344,⭐ Core Product
FIRST CLASS HOLIDAY PURSE ,90.42,31,20,2.879,2.9167741935483873,⚠️ Rationalization Candidate
FIRST CLASS LUGGAGE TAG ,193.59,152,49,1.385,1.2736184210526316,⚠️ Rationalization Candidate
FIRST CLASS PASSPORT COVER ,194.94,93,43,2.251860465116279,2.0961290322580646,⚠️ Rationalization Candidate
FIVE CATS HANGING DECORATION,879.6700000000001,286,89,3.65561797752809,3.075769230769231,💎 Premium Product
FIVE HEART HANGING DECORATION,1541.6200000000001,462,142,3.984685314685315,3.336839826839827,⭐ Core Product
FLAG OF ST GEORGE ,37.95,23,7,1.65,1.6500000000000001,⚠️ Rationalization Candidate
FLAG OF ST GEORGE CAR FLAG,12.16,27,2,0.625,0.45037037037037037,⚠️ Rationalization Candidate
FLAG OF ST GEORGE CHAIR,185.3,38,8,5.525,4.876315789473685,⚠️ Rationalization Candidate
FLAMES SUNGLASSES PINK LENSES,95.1,52,8,2.145,1.8288461538461538,⚠️ Rationalization Candidate
FLOOR CUSHION ELEPHANT CARNIVAL,718.14,69,35,12.1,10.407826086956522,💎 Premium Product
FLOOR LAMP SHADE WOOD BASE,312.7,33,13,10.543076923076923,9.475757575757575,⚠️ Rationalization Candidate
FLORAL BATHROOM SET,75.0,20,11,3.75,3.75,⚠️ Rationalization Candidate
FLORAL BLUE MONSTER,21.25,5,4,4.25,4.25,⚠️ Rationalization Candidate
FLORAL FOLK STATIONERY SET,3355.84,1937,425,2.024824355971897,1.7324935467217346,⭐ Core Product
FLORAL PINK MONSTER,187.54,43,16,5.078235294117647,4.361395348837209,⚠️ Rationalization Candidate
FLORAL SOFT CAR TOY,230.81,54,30,4.7219999999999995,4.274259259259259,⚠️ Rationalization Candidate
FLOWER BLUE CLOCK WITH SUCKER,33.64,116,8,0.29,0.29,⚠️ Rationalization Candidate
FLOWER BURST SILVER RING CRYSTAL,48.71,13,9,3.7455555555555557,3.746923076923077,⚠️ Rationalization Candidate
FLOWER FAIRY 5 DRAWER LINERS,150.45,59,20,2.55,2.55,⚠️ Rationalization Candidate
FLOWER FAIRY 5 SUMMER DRAW LINERS,15.299999999999999,6,1,2.55,2.55,⚠️ Rationalization Candidate
FLOWER FAIRY INCENSE BOUQUET,32.349999999999994,61,5,0.9039999999999999,0.530327868852459,⚠️ Rationalization Candidate
"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",267.75,105,25,2.55,2.55,⚠️ Rationalization Candidate
FLOWER GARLAND NECKLACE RED,47.7,6,4,7.95,7.95,⚠️ Rationalization Candidate
"FLOWER GLASS GARLAND NECKL.36""BLACK",95.35000000000001,12,5,7.94,7.945833333333334,⚠️ Rationalization Candidate
"FLOWER GLASS GARLAND NECKL.36""BLUE",71.4,9,5,7.92,7.933333333333334,⚠️ Rationalization Candidate
"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2,7.95,7.95,⚠️ Rationalization Candidate
"FLOWER GLASS GARLD NECKL36""AMETHYST",110.95,14,11,7.922727272727273,7.925,⚠️ Rationalization Candidate
"FLOWER GLASS GARLD NECKL36""TURQUOIS",64.08,8,5,8.046000000000001,8.01,⚠️ Rationalization Candidate
FLOWER PURPLE CLOCK W/SUCKER,4.25,5,3,0.85,0.85,⚠️ Rationalization Candidate
FLOWER PURPLE CLOCK WITH SUCKER,4.35,15,3,0.29,0.29,⚠️ Rationalization Candidate
FLOWER SHOP DESIGN MUG,1.65,1,1,1.65,1.65,⚠️ Rationalization Candidate
FLOWER VINE RAFFIA FOOD COVER,1470.32,381,140,4.109357142857142,3.859107611548556,⭐ Core Product
FLOWERS  STICKERS,245.35999999999999,257,61,1.159344262295082,0.9547081712062256,⚠️ Rationalization Candidate
FLOWERS CHANDELIER T-LIGHT HOLDER,2879.37,960,38,6.182564102564102,2.99934375,⭐ Core Product
FLOWERS HANDBAG blue and orange,61.25,49,3,1.25,1.25,⚠️ Rationalization Candidate
FLOWERS TILE COASTER,327.79999999999995,968,39,0.5441025641025641,0.33863636363636357,📦 Volume Driver
FLOWERS TILE HOOK,80.16000000000001,59,13,1.907142857142857,1.3586440677966103,⚠️ Rationalization Candidate
FLUTED ANTIQUE CANDLE HOLDER,2622.93,2785,206,1.1530582524271844,0.9418061041292639,⭐ Core Product
FLYING PIG WATERING CAN,466.95000000000005,193,47,3.2604166666666665,2.419430051813472,⚠️ Rationalization Candidate
FOLDING BUTTERFLY MIRROR HOT PINK ,1495.24,1867,152,1.0685620915032679,0.800878414568827,⭐ Core Product
FOLDING BUTTERFLY MIRROR IVORY ,742.92,794,133,1.2622222222222224,0.9356675062972292,⭐ Core Product
FOLDING BUTTERFLY MIRROR RED  ,985.88,1262,99,0.9833333333333333,0.7812044374009509,⭐ Core Product
